HomeOdds,DrawOdds,AwayOdds,Winner,HTP,ATP,HM1,HM2,HM3,AM1,AM2,AM3,HomeTeamLP,AwayTeamLP,HTGD,ATGD,DiffFormPts,DiffLP
1.33,4.5,12.0,1,2.0526315789500003,1.21052631579,D,D,W,W,L,L,4.0,16.0,0.7894736842110001,-0.105263157895,-0.105263157895,-12.0
1.8,3.6,4.5,1,0.947368421053,1.4210526315799998,L,L,D,L,D,W,9.0,18.0,0.210526315789,-0.210526315789,-0.105263157895,-9.0
2.5,3.3,2.87,-1,1.05263157895,1.3684210526299998,L,D,L,D,W,L,13.0,5.0,-0.526315789474,-0.105263157895,-0.263157894737,8.0
2.2,3.25,3.4,-1,1.21052631579,1.0,L,L,D,L,D,L,8.0,10.0,-0.421052631579,-0.421052631579,0.0,-2.0
12.0,5.0,1.3,-1,1.05263157895,2.0,L,D,D,W,W,D,18.0,1.0,-0.6842105263160001,1.0,-0.368421052632,17.0
1.72,3.6,5.0,0,1.0,1.3157894736799998,L,D,W,D,W,D,11.0,17.0,-0.157894736842,0.210526315789,0.0,-6.0
2.25,3.3,3.25,1,1.3157894736799998,1.15789473684,W,W,L,W,W,D,14.0,12.0,0.105263157895,-0.0526315789474,0.157894736842,2.0
2.5,3.3,2.87,0,1.72222222222,1.66666666667,W,W,D,D,W,W,6.0,3.0,0.5,0.5,0.222222222222,3.0
2.25,3.25,3.3,0,1.1052631578899998,0.8421052631579999,W,W,L,W,L,L,15.0,7.0,-0.263157894737,-0.736842105263,0.157894736842,8.0
1.72,3.6,5.5,1,1.1,1.0,W,L,D,L,L,D,10.0,18.0,-0.25,-0.7,0.1,-8.0
1.4,4.5,10.0,1,1.6315789473700002,1.21052631579,D,D,W,L,L,D,3.0,8.0,0.473684210526,-0.421052631579,0.157894736842,-5.0
2.62,3.3,2.87,0,0.8421052631579999,0.947368421053,W,L,L,L,L,D,7.0,9.0,-0.736842105263,0.210526315789,-0.0526315789474,-2.0
2.3,3.25,3.4,-1,1.15,1.4,L,W,L,W,W,W,16.0,14.0,-0.25,0.15,-0.3,2.0
1.8,3.6,5.0,1,1.45,1.1,W,D,W,D,W,W,5.0,15.0,-0.05,-0.25,0.15,-10.0
6.5,3.75,1.61,0,1.3,2.05,D,D,W,W,D,D,17.0,2.0,0.2,1.55,-0.05,15.0
5.0,3.6,1.8,-1,1.1,2.1,L,W,W,W,D,D,12.0,4.0,-0.1,0.9,-0.05,8.0
3.5,3.4,2.2,1,0.75,1.0,L,W,L,D,L,D,18.0,11.0,-1.05,-0.15,-0.05,7.0
1.2,6.5,19.0,1,2.05,1.0,W,W,W,L,L,D,1.0,13.0,1.1,-0.55,0.55,-12.0
4.33,3.6,1.91,-1,1.35,1.75,L,L,D,D,W,W,18.0,6.0,-0.4,0.5,-0.3,12.0
1.2,6.0,15.0,1,2.09523809524,1.47619047619,W,W,W,W,W,W,1.0,14.0,1.0952380952399998,0.190476190476,0.047619047619,-13.0
2.0,3.4,3.8,1,0.8571428571430001,1.04761904762,D,D,W,L,L,W,7.0,12.0,-0.666666666667,-0.28571428571400004,-0.0952380952381,-5.0
8.0,3.8,1.5,-1,1.0952380952399998,2.09523809524,L,L,W,W,W,W,16.0,1.0,-0.28571428571400004,1.0952380952399998,-0.4761904761899999,15.0
1.2,6.5,15.0,1,2.0,0.952380952381,D,W,D,L,L,L,2.0,18.0,1.47619047619,-0.714285714286,0.333333333333,-16.0
5.5,4.0,1.62,-1,1.22727272727,1.72727272727,L,L,L,W,W,D,18.0,3.0,-0.5,0.5,-0.363636363636,15.0
2.0,3.4,3.75,1,1.13636363636,1.40909090909,W,D,W,L,W,W,9.0,14.0,0.409090909091,0.13636363636399998,-0.227272727273,-5.0
3.25,3.25,2.25,-1,1.04545454545,1.86363636364,D,L,D,W,W,D,15.0,6.0,-0.363636363636,0.545454545455,-0.227272727273,9.0
2.38,3.3,3.0,1,0.8181818181820001,0.954545454545,L,W,L,D,L,L,18.0,13.0,-0.909090909091,-0.545454545455,0.181818181818,5.0
1.73,3.6,5.0,0,0.909090909091,1.09090909091,L,L,D,D,L,L,11.0,8.0,-0.272727272727,-0.545454545455,0.0454545454545,3.0
2.1,3.3,3.6,1,1.1818181818200002,1.1818181818200002,D,W,W,L,L,D,10.0,17.0,-0.181818181818,0.0454545454545,0.13636363636399998,-7.0
1.62,3.75,6.0,0,2.09090909091,1.59090909091,D,W,W,W,W,W,4.0,5.0,1.0,0.181818181818,-0.181818181818,-1.0
3.25,3.4,2.3,-1,1.09090909091,1.86363636364,D,L,L,W,W,D,8.0,6.0,-0.545454545455,0.545454545455,-0.545454545455,2.0
2.25,3.3,3.5,1,1.04545454545,1.1818181818200002,D,L,D,L,L,D,15.0,17.0,-0.363636363636,0.0454545454545,0.13636363636399998,-2.0
1.61,3.8,6.5,1,0.909090909091,0.954545454545,L,L,D,D,L,L,11.0,18.0,-0.272727272727,-0.6818181818179999,0.0,-7.0
10.0,5.0,1.36,-1,0.913043478261,2.17391304348,W,L,W,W,W,W,18.0,1.0,-0.739130434783,1.2608695652200002,-0.260869565217,17.0
2.0,3.25,4.5,0,0.9565217391299998,1.0,D,W,D,L,L,L,7.0,16.0,-0.478260869565,-0.347826086957,0.260869565217,-9.0
1.25,6.0,15.0,1,1.95652173913,0.913043478261,W,L,D,L,D,L,2.0,13.0,1.2608695652200002,-0.652173913043,0.304347826087,-11.0
3.0,3.3,2.5,0,1.5652173913,1.78260869565,D,W,W,W,W,W,5.0,3.0,0.17391304347800002,0.5652173913040001,0.0,2.0
1.75,3.75,5.0,1,1.21739130435,1.0,W,W,D,L,D,L,9.0,12.0,0.434782608696,-0.391304347826,0.260869565217,-3.0
1.83,3.6,4.75,1,1.2608695652200002,1.1739130434799998,W,D,W,L,L,L,10.0,18.0,-0.08695652173910001,-0.5652173913040001,0.434782608696,-8.0
5.0,3.5,1.83,0,1.34782608696,2.04347826087,L,L,W,D,D,W,14.0,4.0,0.08695652173910001,0.9565217391299998,0.0,10.0
3.25,3.3,2.25,1,0.875,1.16666666667,L,L,D,L,W,W,18.0,9.0,-0.75,0.375,-0.375,9.0
2.5,3.3,2.87,0,0.875,0.958333333333,L,L,D,D,D,W,13.0,7.0,-0.708333333333,-0.458333333333,-0.25,6.0
1.36,4.5,10.0,1,2.20833333333,1.54166666667,W,W,W,D,D,W,1.0,5.0,1.25,0.166666666667,0.166666666667,-4.0
2.2,3.2,3.5,0,1.125,0.875,L,L,L,L,W,L,18.0,18.0,-0.625,-0.916666666667,-0.25,0.0
1.5,4.2,7.0,0,1.78260869565,1.2608695652200002,W,W,W,W,D,W,3.0,10.0,0.5652173913040001,-0.08695652173910001,0.0434782608696,-7.0
2.75,3.3,2.62,1,1.0,0.913043478261,L,L,L,D,L,L,16.0,11.0,-0.347826086957,-0.260869565217,0.0434782608696,5.0
1.61,3.7,6.0,0,1.91304347826,1.34782608696,W,W,W,L,L,W,6.0,14.0,0.5652173913040001,0.08695652173910001,0.17391304347800002,-8.0
2.0,3.3,4.0,1,1.25,1.0,D,W,L,L,L,D,17.0,8.0,0.125,-0.625,0.166666666667,9.0
2.87,3.25,2.5,1,0.96,1.24,L,L,L,W,L,W,8.0,9.0,-0.64,0.4,-0.36,-1.0
1.25,5.5,13.0,1,2.24,1.2,W,W,W,L,D,W,1.0,17.0,1.24,0.0,0.44,-16.0
2.5,3.25,2.87,0,0.923076923077,1.03846153846,L,W,L,W,L,L,18.0,8.0,-0.730769230769,-0.538461538462,0.0,10.0
1.4,4.33,9.0,0,1.72,1.08,D,D,W,D,W,L,3.0,15.0,0.52,-0.32,0.24,-12.0
3.3,3.3,2.25,-1,1.96153846154,1.88461538462,W,D,W,D,L,W,6.0,2.0,0.615384615385,1.1153846153799998,0.230769230769,4.0
2.4,3.25,3.0,0,0.846153846154,1.30769230769,L,D,L,D,D,D,13.0,14.0,-0.692307692308,0.0769230769231,-0.0384615384615,-1.0
1.25,5.5,13.0,1,2.26923076923,0.884615384615,W,W,W,L,L,D,1.0,7.0,1.30769230769,-0.538461538462,0.384615384615,-6.0
2.3,3.3,3.1,1,1.03846153846,1.26923076923,L,W,D,L,D,W,16.0,10.0,-0.384615384615,-0.0384615384615,-0.153846153846,6.0
2.87,3.25,2.5,0,1.03846153846,1.5384615384600002,W,D,L,W,L,D,12.0,5.0,-0.346153846154,0.230769230769,-0.115384615385,7.0
1.57,3.75,7.0,0,2.07692307692,1.19230769231,W,W,D,L,W,L,4.0,9.0,0.961538461538,0.307692307692,0.0,-5.0
1.8,3.5,4.75,1,1.26923076923,0.846153846154,W,L,D,L,D,L,17.0,18.0,0.0769230769231,-0.884615384615,0.115384615385,-1.0
3.0,3.3,2.37,-1,1.1153846153799998,0.961538461538,D,D,L,D,L,W,18.0,11.0,-0.576923076923,-0.192307692308,-0.115384615385,7.0
1.28,5.0,13.0,1,1.92592592593,1.2962962963,W,D,L,D,D,D,2.0,14.0,1.11111111111,0.07407407407410001,0.222222222222,-12.0
1.5,4.0,7.5,1,1.51851851852,0.814814814815,D,W,L,L,L,D,5.0,18.0,0.222222222222,-0.925925925926,0.07407407407410001,-13.0
5.5,3.5,1.72,1,0.8518518518520001,2.03703703704,D,L,D,D,W,W,13.0,4.0,-0.666666666667,0.925925925926,-0.259259259259,9.0
1.4,4.33,9.0,0,1.69230769231,1.26923076923,D,D,D,W,L,D,3.0,17.0,0.5,0.0769230769231,0.0769230769231,-14.0
6.5,3.75,1.57,-1,0.814814814815,1.66666666667,L,L,D,D,D,D,18.0,3.0,-0.925925925926,0.4814814814810001,-0.111111111111,15.0
6.5,3.75,1.57,-1,1.03703703704,1.92592592593,D,W,L,W,D,L,8.0,2.0,-0.518518518519,1.11111111111,-0.222222222222,6.0
1.4,4.33,9.5,1,2.03703703704,1.14814814815,D,W,W,D,W,D,4.0,15.0,0.925925925926,-0.222222222222,0.037037037037,-11.0
2.1,3.25,3.75,-1,1.13793103448,1.1724137931,L,W,W,L,L,D,16.0,17.0,-0.344827586207,0.0,0.172413793103,-1.0
2.2,3.2,3.5,-1,1.1034482758600002,1.20689655172,D,L,D,L,L,D,15.0,14.0,-0.275862068966,0.0,0.103448275862,1.0
2.2,3.2,3.5,0,0.896551724138,1.0,L,W,D,D,L,D,13.0,8.0,-0.689655172414,-0.51724137931,0.0,5.0
1.5,4.0,7.5,1,1.5517241379299995,1.0,D,W,D,W,D,D,5.0,18.0,0.275862068966,-0.586206896552,0.0,-13.0
2.62,3.25,2.75,0,1.1034482758600002,0.965517241379,W,L,L,L,L,D,18.0,12.0,-0.551724137931,-0.379310344828,0.0,6.0
1.91,3.3,4.5,-1,2.24137931034,2.0,L,W,W,W,L,D,1.0,4.0,1.13793103448,0.862068965517,0.0689655172414,-3.0
1.44,4.33,8.0,1,1.64285714286,0.964285714286,D,D,D,D,W,L,3.0,7.0,0.464285714286,-0.464285714286,0.0,-4.0
2.0,3.3,4.0,-1,1.79310344828,1.1034482758600002,L,D,L,D,W,W,6.0,11.0,0.448275862069,0.0,-0.103448275862,-5.0
1.4,4.5,9.0,1,2.0,1.20689655172,W,W,W,W,L,D,2.0,9.0,1.1034482758600002,0.310344827586,0.103448275862,-7.0
1.67,3.6,5.75,0,1.34482758621,0.758620689655,W,W,L,L,L,L,10.0,18.0,0.0,-1.0,0.206896551724,-8.0
4.5,3.5,1.83,1,1.16666666667,2.03333333333,W,D,W,W,W,W,11.0,2.0,0.0333333333333,1.1,-0.06666666666669999,9.0
2.4,3.3,3.0,0,0.766666666667,1.1,D,L,L,L,L,W,18.0,16.0,-0.966666666667,-0.4,-0.166666666667,2.0
2.25,3.3,3.3,1,0.966666666667,0.9,L,W,D,D,L,W,18.0,13.0,-0.633333333333,-0.666666666667,0.0,5.0
2.75,3.2,2.62,1,1.0666666666700002,1.6,W,D,L,W,D,W,8.0,5.0,-0.466666666667,0.333333333333,-0.1,3.0
5.0,3.6,1.72,-1,0.966666666667,1.73333333333,D,L,L,W,W,D,12.0,3.0,-0.366666666667,0.633333333333,-0.133333333333,9.0
1.9,3.4,4.33,0,1.03448275862,1.34482758621,W,D,W,W,W,L,7.0,10.0,-0.413793103448,0.0,0.0,-3.0
8.0,4.2,1.44,1,1.2333333333299998,2.16666666667,W,L,L,L,L,W,17.0,1.0,0.06666666666669999,1.03333333333,-0.06666666666669999,16.0
1.44,4.2,8.0,1,2.03333333333,1.73333333333,W,W,L,L,L,D,4.0,6.0,0.933333333333,0.4,0.2,-2.0
1.72,3.6,5.0,1,1.2666666666700002,1.1,W,L,L,D,W,L,14.0,18.0,0.0333333333333,-0.533333333333,0.0,-4.0
1.66,3.6,5.5,1,1.16666666667,1.0666666666700002,L,W,L,L,D,L,9.0,15.0,0.266666666667,-0.3,-0.0333333333333,-6.0
2.1,3.2,3.75,1,1.32258064516,1.03225806452,D,D,W,L,L,D,10.0,15.0,0.0,-0.322580645161,0.193548387097,-5.0
2.2,3.25,3.4,-1,0.7741935483869999,1.03225806452,D,D,L,W,L,W,18.0,18.0,-0.935483870968,-0.5806451612899999,-0.193548387097,0.0
2.62,3.25,2.75,0,1.06451612903,1.06451612903,L,D,W,D,W,D,18.0,8.0,-0.548387096774,-0.451612903226,-0.0645161290323,10.0
1.53,3.75,7.5,1,1.73333333333,1.16666666667,W,W,D,L,W,L,3.0,9.0,0.633333333333,0.266666666667,0.166666666667,-6.0
2.62,3.25,2.75,1,1.0,1.22580645161,D,L,W,W,W,D,7.0,11.0,-0.516129032258,0.0645161290323,-0.16129032258099998,-4.0
2.1,3.3,3.6,1,1.09677419355,0.8709677419349999,D,L,L,L,D,L,16.0,13.0,-0.387096774194,-0.677419354839,0.0645161290323,3.0
6.0,3.75,1.61,-1,1.29032258065,2.06451612903,W,W,L,W,W,W,17.0,4.0,0.12903225806500002,1.06451612903,-0.0967741935484,13.0
5.0,3.6,1.72,-1,0.935483870968,1.96774193548,L,D,L,L,W,W,12.0,2.0,-0.41935483871,1.03225806452,-0.322580645161,10.0
2.25,3.25,3.3,0,0.909090909091,1.30303030303,W,L,L,W,L,W,13.0,17.0,-0.666666666667,0.151515151515,-0.151515151515,-4.0
2.1,3.3,3.6,1,1.12121212121,1.12121212121,W,D,D,L,W,D,8.0,16.0,-0.393939393939,-0.30303030303,0.151515151515,-8.0
2.4,3.25,3.0,1,1.09090909091,1.0303030303,D,W,W,L,W,D,18.0,7.0,-0.484848484848,-0.575757575758,0.0909090909091,11.0
1.91,3.4,4.2,1,0.969696969697,1.0303030303,L,L,L,L,D,L,15.0,18.0,-0.393939393939,-0.575757575758,-0.121212121212,-3.0
1.67,3.6,5.5,0,1.625,1.375,L,L,L,W,D,D,6.0,10.0,0.1875,0.0625,-0.3125,-4.0
1.57,3.8,6.5,1,1.1515151515200002,0.7575757575759999,L,L,W,D,L,D,9.0,18.0,0.151515151515,-0.939393939394,0.0909090909091,-9.0
1.67,3.6,5.5,1,1.24242424242,0.909090909091,W,L,W,D,L,L,11.0,12.0,0.0606060606061,-0.454545454545,0.242424242424,-1.0
1.72,3.6,5.0,0,2.12121212121,1.84848484848,W,W,W,W,W,W,4.0,3.0,1.1515151515200002,0.787878787879,0.0,1.0
1.44,4.2,8.5,0,2.0303030303,1.57575757576,W,W,L,D,W,L,2.0,5.0,1.06060606061,0.393939393939,0.121212121212,-3.0
1.25,5.5,13.0,1,2.2424242424200003,1.12121212121,W,W,W,W,D,D,1.0,8.0,1.06060606061,-0.393939393939,0.0,-7.0
4.75,3.3,1.85,-1,1.32352941176,2.0,D,L,W,D,W,W,10.0,2.0,0.0294117647059,1.02941176471,-0.117647058824,8.0
2.5,3.3,2.87,1,0.7352941176469999,1.02941176471,L,D,L,W,L,L,18.0,15.0,-0.970588235294,-0.35294117647100004,0.0,3.0
1.44,4.0,9.0,1,2.26470588235,1.29411764706,W,W,W,W,W,L,1.0,11.0,1.11764705882,0.0882352941176,0.0,-10.0
10.0,4.5,1.36,-1,1.0,2.08823529412,L,L,D,D,W,W,18.0,4.0,-0.588235294118,1.11764705882,-0.323529411765,14.0
1.75,3.5,5.0,1,1.29411764706,1.14705882353,D,W,L,W,D,W,17.0,18.0,0.14705882352900002,-0.441176470588,0.0,-1.0
1.83,3.5,4.5,-1,1.55882352941,1.20588235294,D,D,W,W,L,L,5.0,9.0,0.382352941176,0.205882352941,0.0588235294118,-4.0
3.1,3.3,2.37,0,1.12121212121,1.60606060606,L,W,D,D,L,L,16.0,6.0,-0.30303030303,0.181818181818,0.0909090909091,10.0
1.5,4.2,7.5,1,1.82352941176,0.911764705882,D,W,W,D,W,L,3.0,13.0,0.7647058823530001,-0.647058823529,0.235294117647,-10.0
1.9,3.4,4.2,1,1.0,1.20588235294,L,L,W,L,L,L,7.0,14.0,-0.588235294118,-0.205882352941,-0.0588235294118,-7.0
2.0,3.5,3.75,0,0.8823529411759999,1.08823529412,L,D,L,L,W,D,12.0,8.0,-0.470588235294,-0.441176470588,-0.176470588235,4.0
12.0,5.0,1.3,-1,1.16666666667,2.30555555556,L,D,L,W,W,W,14.0,1.0,-0.25,1.16666666667,-0.388888888889,13.0
2.2,3.3,3.4,0,1.08108108108,0.918918918919,D,D,D,L,L,L,16.0,18.0,-0.297297297297,-0.648648648649,0.0810810810811,-2.0
1.67,3.5,6.0,0,2.32432432432,1.83783783784,W,W,W,L,W,W,1.0,3.0,1.16216216216,0.7567567567569999,0.135135135135,-2.0
2.5,3.4,2.75,0,0.837837837838,1.56756756757,L,L,L,L,W,D,13.0,6.0,-0.7567567567569999,0.135135135135,-0.0540540540541,7.0
1.73,3.6,5.0,1,1.54054054054,1.2972972973,D,W,L,L,W,L,5.0,10.0,0.378378378378,-0.0540540540541,0.0540540540541,-5.0
1.91,3.5,4.0,-1,0.918918918919,1.35135135135,W,L,D,W,L,W,12.0,17.0,-0.459459459459,0.162162162162,-0.135135135135,-5.0
2.2,3.25,3.4,1,1.13513513514,1.13513513514,W,L,L,L,L,D,18.0,14.0,-0.432432432432,-0.27027027027,0.162162162162,4.0
1.83,3.5,4.5,1,1.2972972973,1.2702702702700002,D,W,L,L,W,W,11.0,9.0,0.027027027027,0.216216216216,0.027027027027,2.0
1.3,5.0,11.0,1,2.08108108108,1.08108108108,W,W,W,W,L,W,2.0,7.0,1.10810810811,-0.486486486486,0.189189189189,-5.0
7.0,5.0,1.4,-1,0.837837837838,2.16216216216,W,L,W,W,W,W,18.0,4.0,-0.7837837837839999,1.24324324324,-0.162162162162,14.0
2.3,3.4,3.1,1,1.55263157895,0.894736842105,D,L,W,L,W,L,6.0,12.0,0.131578947368,-0.473684210526,0.0526315789474,-6.0
1.83,3.5,4.5,0,1.05263157895,0.8157894736839999,L,W,L,L,W,L,7.0,18.0,-0.526315789474,-0.8157894736839999,0.0,-11.0
2.1,3.3,3.6,-1,1.39473684211,1.5789473684200002,W,W,L,W,D,W,17.0,5.0,0.184210526316,0.421052631579,0.0526315789474,12.0
3.0,3.5,2.3,-1,0.921052631579,2.28947368421,D,L,L,D,W,W,18.0,1.0,-0.631578947368,1.13157894737,-0.315789473684,17.0
1.33,5.0,10.0,1,1.81578947368,1.1842105263200002,D,L,W,W,W,L,3.0,18.0,0.736842105263,-0.368421052632,-0.0263157894737,-15.0
1.73,3.6,5.0,1,1.23684210526,1.0789473684200002,L,L,W,D,D,D,9.0,16.0,0.184210526316,-0.289473684211,0.131578947368,-7.0
4.0,3.6,1.91,-1,0.947368421053,2.10526315789,L,D,L,W,W,W,15.0,2.0,-0.5,1.13157894737,-0.236842105263,13.0
2.25,3.4,3.2,1,1.26315789474,0.8421052631579999,L,L,W,D,L,L,10.0,13.0,-0.105263157895,-0.736842105263,0.0526315789474,-3.0
2.1,3.4,3.5,1,1.1052631578899998,1.0789473684200002,L,L,L,W,L,L,14.0,8.0,-0.315789473684,-0.473684210526,-0.0789473684211,6.0
1.53,4.0,6.5,1,2.18421052632,1.34210526316,W,W,W,W,D,W,4.0,11.0,1.26315789474,0.0526315789474,0.0789473684211,-7.0
2.1,3.3,3.6,0,0.75,0.75,L,W,L,W,L,L,18.0,17.0,-0.5,-1.0,0.0,1.0
2.38,3.25,3.2,1,1.0,1.5,D,L,W,W,L,W,12.0,16.0,-0.5,0.0,-0.5,-4.0
1.36,4.75,9.0,1,2.25,1.0,W,W,W,D,W,L,8.0,18.0,1.5,0.0,1.25,-10.0
6.5,3.8,1.57,-1,0.0,2.25,L,L,L,W,W,W,14.0,10.0,-1.25,1.0,-2.25,4.0
1.73,3.6,5.25,1,0.75,0.75,W,L,L,L,L,W,5.0,11.0,-1.25,-1.0,0.0,-6.0
1.73,3.6,5.25,1,1.5,0.75,W,W,L,L,L,W,6.0,7.0,0.5,-0.75,0.75,-1.0
3.4,3.25,2.25,-1,0.8,1.8,L,D,W,W,W,W,18.0,6.0,-0.2,0.6,-1.0,12.0
2.6,3.2,2.8,1,1.2,0.6,W,L,L,L,W,L,7.0,5.0,-0.4,-1.2,0.6,2.0
1.4,4.2,10.0,1,1.8,0.0,W,W,W,L,L,L,6.0,14.0,0.6,-1.2,1.8,-8.0
2.1,3.25,3.75,0,0.6,1.4,W,L,L,W,D,L,13.0,12.0,-0.4,-0.2,-0.8,1.0
2.88,3.25,2.5,1,1.2,1.2,L,W,W,L,W,L,18.0,16.0,-0.6,-0.2,0.0,2.0
2.4,3.25,3.0,-1,0.666666666667,0.666666666667,L,D,W,L,L,D,17.0,18.0,-1.16666666667,-0.333333333333,0.0,-1.0
6.5,4.0,1.53,-1,0.666666666667,1.5,L,L,D,W,W,L,9.0,2.0,-0.166666666667,1.0,-0.833333333333,7.0
1.25,5.5,13.0,1,1.2,0.6,L,L,W,L,L,L,4.0,11.0,1.0,-1.0,0.6,-7.0
1.5,4.0,7.0,1,2.5,2.0,W,W,W,L,W,W,3.0,8.0,1.5,0.833333333333,0.5,-5.0
1.8,3.3,5.0,1,1.0,0.666666666667,W,L,W,L,W,D,5.0,15.0,-0.5,-0.666666666667,0.333333333333,-10.0
1.57,4.0,6.0,1,2.0,2.0,W,W,W,L,W,W,1.0,10.0,1.33333333333,0.833333333333,0.0,-9.0
2.5,3.25,2.88,1,0.666666666667,1.0,L,D,L,L,W,L,18.0,7.0,-0.666666666667,-0.5,-0.333333333333,11.0
4.2,3.4,1.91,-1,0.0,1.28571428571,L,L,L,W,W,L,14.0,5.0,-1.28571428571,-0.28571428571400004,-1.28571428571,9.0
2.2,3.25,3.4,-1,0.666666666667,0.666666666667,L,L,D,D,W,L,18.0,13.0,-0.333333333333,-0.333333333333,0.0,5.0
3.1,3.25,2.38,1,0.666666666667,2.0,L,W,D,W,W,W,15.0,6.0,-0.666666666667,0.833333333333,-1.33333333333,9.0
6.5,4.0,1.53,-1,1.0,1.5,L,W,L,W,L,L,7.0,4.0,-0.5,1.5,-0.5,3.0
1.14,7.5,23.0,1,1.5,0.666666666667,W,W,L,L,D,W,2.0,17.0,1.0,-1.16666666667,0.833333333333,-15.0
10.0,5.0,1.33,1,0.8571428571430001,2.5714285714300003,L,W,L,W,W,W,11.0,3.0,-1.14285714286,1.71428571429,-1.71428571429,8.0
1.33,5.0,10.0,1,1.71428571429,1.28571428571,L,L,W,W,L,L,8.0,18.0,0.28571428571400004,-0.714285714286,0.0,-10.0
8.5,4.5,1.4,-1,1.14285714286,2.14285714286,D,L,W,W,W,W,12.0,1.0,-0.28571428571400004,1.28571428571,-1.0,11.0
1.73,3.6,5.0,1,1.28571428571,1.0,L,W,L,W,L,D,16.0,18.0,0.0,-0.428571428571,-0.14285714285700002,-2.0
1.44,4.33,7.5,1,2.14285714286,0.5714285714289999,W,L,W,L,L,L,10.0,9.0,1.0,-0.428571428571,1.57142857143,1.0
1.17,7.0,19.0,1,1.875,0.875,W,W,W,L,W,L,4.0,18.0,1.75,-0.25,0.625,-14.0
1.44,4.2,6.5,0,1.25,0.875,D,W,W,L,W,L,5.0,18.0,-0.25,-0.75,0.75,-13.0
1.2,5.5,13.0,1,2.25,1.0,W,W,W,D,W,D,1.0,13.0,1.375,-0.125,0.875,-12.0
4.5,3.5,1.83,-1,0.333333333333,1.77777777778,W,L,L,D,W,L,14.0,8.0,-1.0,0.777777777778,-0.444444444444,6.0
2.1,3.3,3.6,1,1.0,0.555555555556,D,L,D,L,D,L,12.0,9.0,-0.444444444444,-0.444444444444,0.444444444444,3.0
4.2,3.4,1.91,1,1.44444444444,1.66666666667,D,W,L,L,W,W,16.0,2.0,0.333333333333,1.11111111111,-0.555555555556,14.0
4.5,3.6,1.8,1,1.625,2.25,D,L,W,L,W,W,6.0,3.0,0.5,1.25,-0.25,3.0
5.0,3.6,1.73,0,1.0,1.88888888889,L,W,L,D,D,W,11.0,10.0,-0.777777777778,0.777777777778,-0.222222222222,1.0
1.73,3.6,5.0,1,1.11111111111,1.33333333333,W,L,W,W,L,W,15.0,18.0,-0.666666666667,-1.0,0.333333333333,-3.0
1.67,3.6,5.5,1,1.11111111111,0.777777777778,W,D,L,W,L,L,7.0,17.0,-0.222222222222,-1.33333333333,0.333333333333,-10.0
2.5,3.3,2.88,-1,1.33333333333,1.0,W,L,W,L,W,L,18.0,11.0,-1.0,-0.777777777778,0.0,7.0
1.2,6.5,15.0,1,2.33333333333,1.11111111111,W,L,W,W,L,W,3.0,15.0,1.33333333333,-0.666666666667,0.333333333333,-12.0
2.6,3.2,2.8,0,0.777777777778,0.333333333333,W,L,L,W,L,L,17.0,14.0,-1.33333333333,-1.0,0.111111111111,3.0
1.44,4.33,7.5,-1,1.9,1.2,W,D,W,W,D,L,8.0,12.0,0.8,-0.3,0.2,-4.0
3.5,3.2,2.2,0,0.8,1.7,D,L,L,D,W,D,18.0,6.0,-0.7,0.5,-0.4,12.0
2.9,3.25,2.5,1,0.777777777778,1.44444444444,L,L,W,D,W,L,18.0,16.0,-0.333333333333,0.333333333333,-0.444444444444,2.0
1.44,4.2,8.0,0,1.8,1.1,D,D,D,D,W,D,10.0,7.0,0.7,-0.2,0.1,3.0
7.0,4.2,1.5,0,0.6,1.9,D,L,D,D,W,W,9.0,4.0,-0.4,1.6,-1.1,5.0
2.63,3.25,2.75,1,1.1,1.1,W,L,D,L,D,D,13.0,5.0,-0.1,-0.3,0.0,8.0
3.0,3.25,2.4,1,1.5,2.2,L,L,W,W,D,W,2.0,1.0,0.9,1.2,-0.4,1.0
1.57,4.0,6.0,1,1.9,1.9,D,W,W,W,D,W,4.0,8.0,1.6,0.8,0.6,-4.0
9.0,4.33,1.4,-1,1.1,2.1,W,L,D,L,W,L,13.0,3.0,-0.1,1.1,-0.1,10.0
1.91,3.4,4.2,1,1.2,0.7,L,W,L,L,W,L,18.0,17.0,-1.0,-1.4,0.3,1.0
2.5,3.25,2.88,0,1.1,1.7,L,D,D,D,W,D,5.0,6.0,-0.3,0.5,0.0,-1.0
4.2,3.4,1.91,1,1.27272727273,1.63636363636,W,D,W,W,L,L,7.0,2.0,0.0,1.0,-0.0909090909091,5.0
1.17,7.0,19.0,1,2.0,0.909090909091,L,W,D,L,L,W,1.0,15.0,0.909090909091,-1.1818181818200002,0.363636363636,-14.0
2.38,3.3,3.0,1,0.363636363636,1.1818181818200002,D,L,W,W,D,L,14.0,11.0,-0.909090909091,-0.454545454545,-0.272727272727,3.0
1.91,3.4,4.2,0,1.36363636364,0.8181818181820001,W,W,D,D,D,L,12.0,18.0,-0.181818181818,-0.636363636364,0.272727272727,-6.0
2.0,3.3,4.0,0,1.45454545455,0.636363636364,L,W,D,D,D,L,16.0,9.0,0.272727272727,-0.363636363636,0.363636363636,7.0
2.5,3.2,2.9,1,0.916666666667,1.25,D,W,L,D,W,D,18.0,7.0,-0.333333333333,0.0,-0.416666666667,11.0
3.4,3.3,2.2,0,1.25,1.5,W,L,L,L,D,D,18.0,6.0,-0.833333333333,0.333333333333,0.0,12.0
